Master_ID,Date_Time,Node_Name,Node_ID,Output_Frequency,Motor_Speed,Output_Current_Avg,Output_Current_U,Output_Current_V,Output_Current_W,Set_Frequency,Set_Speed,Input_Voltage,Output_Voltage,DC_Bus_Voltage,Energy_Meter_MWH,Energy_Meter_KWH,Energy_Saved_KWH,IGBT_HS_Temperature_U,IGBT_HS_Temperature_V,IGBT_HS_Temperature_W,Run_Time_Hrs,Adjustable_OverCurrent_Level,UnderCurrent_Level,Output_Current_level,Earth_Fault_Detection_Level
49850,2022-06-15 07:02:06.000,FDV Unit 3B                             ,53,4525,1357,447,455,451,457,4525,1357,404,375,557,59,3286,400,0,0,51,4416,300,0,30,50
49847,2022-06-15 06:02:08.000,FDV Unit 2B                             ,52,4522,1356,472,475,472,473,4522,1356,414,375,570,56,5284,645,0,0,55,4470,300,0,30,50
49845,2022-06-15 06:02:08.000,FDV Unit 1B                             ,51,4546,1363,477,476,483,459,4546,1363,414,377,569,64,4144,488,0,0,57,4375,300,0,30,50
49848,2022-06-15 06:02:08.000,FDV Unit 1A                             ,54,4011,1203,418,399,426,433,4011,1203,409,334,567,61,7046,84,0,0,49,5345,300,0,30,50
49846,2022-06-15 06:02:08.000,FDV Unit 3A                             ,56,4015,1204,439,576,419,318,4015,1204,414,336,567,59,8825,575,0,0,52,4578,300,0,30,50
49843,2022-06-15 06:02:07.000,FDV Unit 3B                             ,53,4534,1360,453,456,453,456,4534,1360,414,375,570,59,3069,377,0,0,59,4415,300,0,30,50
49844,2022-06-15 06:02:07.000,FDV Unit 2A                             ,55,4357,1307,472,471,472,470,4357,1307,412,363,568,63,8264,560,0,0,53,5172,300,0,30,50
49842,2022-06-15 05:02:07.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4012,1203,434,0,614,61,7014,80,0,0,30,5345,300,0,30,50
49838,2022-06-15 05:02:06.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,4534,1360,434,0,615,59,3024,372,0,0,35,4415,300,0,30,50
49839,2022-06-15 05:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,4359,1307,432,0,612,63,8222,557,0,0,30,5172,300,0,30,50
49841,2022-06-15 05:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,4524,1357,436,0,617,56,5236,641,0,0,31,4470,300,0,30,50
49840,2022-06-15 05:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4550,1365,434,0,614,64,4096,483,0,0,31,4375,300,0,30,50
49837,2022-06-15 05:02:05.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,4016,1204,429,0,607,59,8774,573,0,0,30,4578,300,0,30,50
49835,2022-06-15 04:02:07.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4012,1203,432,0,611,61,7014,80,0,0,30,5345,300,0,30,50
49834,2022-06-15 04:02:07.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,4524,1357,432,0,612,56,5236,641,0,0,31,4470,300,0,30,50
49836,2022-06-15 04:02:07.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4550,1365,431,0,610,64,4096,483,0,0,31,4375,300,0,30,50
49832,2022-06-15 04:02:07.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,4534,1360,429,0,609,59,3024,372,0,0,35,4415,300,0,30,50
49831,2022-06-15 04:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,4016,1204,425,0,602,59,8774,573,0,0,30,4578,300,0,30,50
49833,2022-06-15 04:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,4359,1307,430,0,609,63,8222,557,0,0,30,5172,300,0,30,50
49826,2022-06-15 03:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4012,1203,428,0,606,61,7014,80,0,0,31,5345,300,0,30,50
49827,2022-06-15 03:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,4359,1307,423,0,599,63,8222,557,0,0,30,5172,300,0,30,50
49828,2022-06-15 03:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,4016,1204,424,0,601,59,8774,573,0,0,30,4578,300,0,30,50
49830,2022-06-15 03:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4550,1365,427,0,605,64,4096,483,0,0,31,4375,300,0,30,50
49829,2022-06-15 03:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,4524,1357,429,0,608,56,5236,641,0,0,31,4470,300,0,30,50
49825,2022-06-15 03:02:05.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,4535,1360,428,0,606,59,3024,372,0,0,35,4415,300,0,30,50
49822,2022-06-15 02:02:07.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,4524,1357,423,0,599,56,5236,641,0,0,31,4470,300,0,30,50
49824,2022-06-15 02:02:07.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4550,1365,422,0,597,64,4096,483,0,0,32,4375,300,0,30,50
49823,2022-06-15 02:02:07.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4012,1203,421,0,596,61,7014,80,0,0,31,5345,300,0,30,50
49819,2022-06-15 02:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,4359,1307,420,0,594,63,8222,557,0,0,30,5172,300,0,30,50
49820,2022-06-15 02:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,4016,1204,416,0,590,59,8774,573,0,0,30,4578,300,0,30,50
49821,2022-06-15 02:02:06.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,4534,1360,422,0,597,59,3024,372,0,0,36,4415,300,0,30,50
49816,2022-06-15 01:02:07.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,4524,1357,421,0,596,56,5236,641,0,0,32,4470,300,0,30,50
49817,2022-06-15 01:02:07.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4547,1364,420,0,594,64,4096,483,0,0,33,4375,300,0,30,50
49818,2022-06-15 01:02:07.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,4533,1359,420,0,596,59,3024,372,0,0,38,4415,300,0,30,50
49814,2022-06-15 01:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,4359,1307,423,0,598,63,8222,557,0,0,31,5172,300,0,30,50
49813,2022-06-15 01:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,4016,1204,419,0,593,59,8774,573,0,0,31,4578,300,0,30,50
49815,2022-06-15 01:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4012,1203,421,0,597,61,7014,80,0,0,32,5345,300,0,30,50
49808,2022-06-14 23:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,4014,1204,432,0,611,59,8774,573,0,0,39,4578,300,0,30,50
49812,2022-06-14 23:02:06.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,4521,1356,432,0,612,59,3024,372,0,0,47,4415,300,0,30,50
49811,2022-06-14 23:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4010,1203,432,0,612,61,7014,80,0,0,39,5345,300,0,30,50
49809,2022-06-14 23:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4541,1362,432,0,612,64,4096,483,0,0,42,4375,300,0,30,50
49810,2022-06-14 23:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,4513,1353,434,0,615,56,5236,641,0,0,43,4470,300,0,30,50
49807,2022-06-14 23:02:05.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,4354,1306,430,0,609,63,8222,557,0,0,41,5172,300,0,30,50
49806,2022-06-14 22:02:07.000,FDV Unit 1A                             ,54,4006,1201,413,418,395,436,4006,1201,399,329,555,61,6919,69,0,0,59,5344,300,0,30,50
49805,2022-06-14 22:02:07.000,FDV Unit 2B                             ,52,4508,1352,463,462,455,473,4508,1352,405,373,557,56,5105,627,0,0,57,4469,300,0,30,50
49801,2022-06-14 22:02:06.000,FDV Unit 3A                             ,56,4010,1203,433,569,414,318,4010,1203,403,327,553,59,8630,566,0,0,51,4577,300,0,30,50
49802,2022-06-14 22:02:06.000,FDV Unit 2A                             ,55,4351,1305,467,467,459,462,4351,1305,404,358,557,63,8100,548,0,0,50,5171,300,0,30,50
49804,2022-06-14 22:02:06.000,FDV Unit 3B                             ,53,4519,1355,445,435,443,448,4521,1356,403,373,554,59,2901,358,0,0,54,4414,300,0,30,50
49803,2022-06-14 22:02:06.000,FDV Unit 1B                             ,51,4536,1360,470,470,478,453,4536,1360,406,376,558,64,3963,470,0,0,50,4374,300,0,30,50
49799,2022-06-14 21:02:07.000,FDV Unit 2B                             ,52,4507,1352,461,456,458,460,4507,1352,402,374,554,56,4883,605,0,0,57,4468,300,0,30,50
49798,2022-06-14 21:02:07.000,FDV Unit 3B                             ,53,4519,1355,444,444,441,445,4519,1355,400,375,553,59,2690,335,0,0,55,4413,300,0,30,50
49800,2022-06-14 21:02:07.000,FDV Unit 1B                             ,51,4535,1360,469,470,476,456,4535,1360,400,375,551,64,3736,448,0,0,51,4373,300,0,30,50
49795,2022-06-14 21:02:06.000,FDV Unit 2A                             ,55,4351,1305,465,464,458,465,4351,1305,401,360,552,63,7881,533,0,0,55,5170,300,0,30,50
49796,2022-06-14 21:02:06.000,FDV Unit 3A                             ,56,4009,1202,433,570,415,320,4009,1202,401,325,550,59,8370,555,0,0,56,4576,300,0,30,50
49797,2022-06-14 21:02:06.000,FDV Unit 1A                             ,54,4005,1201,410,407,430,393,4005,1201,399,333,552,61,6749,49,0,0,58,5343,300,0,30,50
49794,2022-06-14 20:02:07.000,FDV Unit 1B                             ,51,4535,1360,468,460,481,463,4535,1360,396,373,546,64,3507,426,0,0,50,4372,300,0,30,50
49790,2022-06-14 20:02:06.000,FDV Unit 1A                             ,54,4005,1201,409,418,389,428,4005,1201,396,331,550,61,6576,28,0,0,57,5342,300,0,30,50
49793,2022-06-14 20:02:06.000,FDV Unit 3A                             ,56,4009,1202,433,566,412,320,4009,1202,401,336,549,59,8107,544,0,0,56,4575,300,0,30,50
49791,2022-06-14 20:02:06.000,FDV Unit 2A                             ,55,4348,1304,462,464,453,455,4348,1304,399,358,550,63,7653,518,0,0,49,5169,300,0,30,50
49792,2022-06-14 20:02:06.000,FDV Unit 2B                             ,52,4507,1352,462,466,464,475,4507,1352,399,370,550,56,4657,583,0,0,59,4467,300,0,30,50
49789,2022-06-14 20:02:05.000,FDV Unit 3B                             ,53,4518,1355,445,459,455,455,4518,1355,398,370,548,59,2477,311,0,0,56,4412,300,0,30,50
49785,2022-06-14 19:02:06.000,FDV Unit 1A                             ,54,4005,1201,409,416,423,390,4005,1201,405,334,561,61,6403,8,0,0,58,5341,300,0,30,50
49786,2022-06-14 19:02:06.000,FDV Unit 3A                             ,56,4008,1202,429,561,406,311,4008,1202,408,325,559,59,7849,533,0,0,52,4574,300,0,30,50
49787,2022-06-14 19:02:06.000,FDV Unit 1B                             ,51,4532,1359,466,458,466,445,4532,1359,407,374,560,64,3277,404,0,0,56,4371,300,0,30,50
49784,2022-06-14 19:02:06.000,FDV Unit 2A                             ,55,4347,1304,463,470,458,468,4347,1304,409,357,563,63,7439,503,0,0,53,5168,300,0,30,50
49788,2022-06-14 19:02:06.000,FDV Unit 2B                             ,52,4503,1350,461,458,461,464,4503,1350,409,372,563,56,4431,561,0,0,52,4466,300,0,30,50
49783,2022-06-14 19:02:05.000,FDV Unit 3B                             ,53,4514,1354,443,443,446,445,4514,1354,408,373,562,59,2264,287,0,0,57,4411,300,0,30,50
49781,2022-06-14 18:02:07.000,FDV Unit 1B                             ,51,4530,1359,464,452,458,437,4532,1359,403,374,555,64,3052,382,0,0,54,4370,300,0,30,50
49778,2022-06-14 18:02:07.000,FDV Unit 2A                             ,55,4346,1303,461,469,460,464,4346,1303,395,355,545,63,7223,488,0,0,54,5167,300,0,30,50
49782,2022-06-14 18:02:07.000,FDV Unit 3B                             ,53,4513,1353,439,439,439,443,4513,1353,400,374,553,59,2051,263,0,0,58,4410,300,0,30,50
49780,2022-06-14 18:02:06.000,FDV Unit 1A                             ,54,4003,1200,406,414,403,443,4003,1200,390,332,543,61,6239,988,0,0,50,5340,300,0,30,50
49777,2022-06-14 18:02:06.000,FDV Unit 2B                             ,52,4507,1352,458,460,459,467,4507,1352,404,371,555,56,4209,538,0,0,51,4465,300,0,30,50
49779,2022-06-14 18:02:06.000,FDV Unit 3A                             ,56,4008,1202,424,552,402,311,4008,1202,397,335,545,59,7594,521,0,0,54,4573,300,0,30,50
49774,2022-06-14 17:02:06.000,FDV Unit 1A                             ,54,4003,1200,408,423,418,388,4003,1200,397,334,549,61,6073,968,0,0,50,5339,300,0,30,50
49776,2022-06-14 17:02:06.000,FDV Unit 2A                             ,55,4343,1302,463,467,460,466,4343,1302,401,358,552,63,7009,472,0,0,57,5166,300,0,30,50
49773,2022-06-14 17:02:06.000,FDV Unit 1B                             ,51,4529,1358,464,463,470,445,4529,1358,400,375,550,64,2823,359,0,0,51,4369,300,0,30,50
49775,2022-06-14 17:02:06.000,FDV Unit 3A                             ,56,4005,1201,426,560,407,316,4005,1201,399,330,547,59,7342,510,0,0,52,4572,300,0,30,50
49772,2022-06-14 17:02:05.000,FDV Unit 2B                             ,52,4497,1349,458,456,450,461,4497,1349,402,374,553,56,3984,515,0,0,50,4464,300,0,30,50
49767,2022-06-14 16:02:06.000,FDV Unit 2B                             ,52,4494,1348,456,454,456,455,4494,1348,401,374,553,56,3761,492,0,0,53,4463,300,0,30,50
49771,2022-06-14 16:02:06.000,FDV Unit 1A                             ,54,4001,1200,404,399,426,392,4001,1200,395,328,546,61,5906,948,0,0,52,5338,300,0,30,50
49768,2022-06-14 16:02:06.000,FDV Unit 1B                             ,51,4523,1356,460,454,457,441,4523,1356,399,375,549,64,2598,337,0,0,54,4368,300,0,30,50
49769,2022-06-14 16:02:06.000,FDV Unit 3B                             ,53,4503,1350,436,445,434,445,4503,1350,399,372,550,59,1634,215,0,0,62,4408,300,0,30,50
49770,2022-06-14 16:02:06.000,FDV Unit 2A                             ,55,4342,1302,457,461,456,461,4342,1302,395,358,545,63,6794,457,0,0,50,5165,300,0,30,50
49766,2022-06-14 16:02:05.000,FDV Unit 3A                             ,56,4004,1201,423,541,392,308,4004,1201,395,335,542,59,7090,498,0,0,50,4571,300,0,30,50
49763,2022-06-14 15:02:06.000,FDV Unit 1B                             ,51,4521,1356,460,462,469,444,4521,1356,395,374,544,64,2376,314,0,0,55,4367,300,0,30,50
49764,2022-06-14 15:02:06.000,FDV Unit 2A                             ,55,4342,1302,454,458,448,453,4342,1302,394,359,543,63,6581,441,0,0,54,5164,300,0,30,50
49760,2022-06-14 15:02:06.000,FDV Unit 1A                             ,54,4001,1200,402,392,428,412,4001,1200,386,334,536,61,5736,927,0,0,52,5337,300,0,30,50
49762,2022-06-14 15:02:06.000,FDV Unit 2B                             ,52,4491,1347,454,450,449,448,4491,1347,397,372,546,56,3544,469,0,0,53,4462,300,0,30,50
49765,2022-06-14 15:02:06.000,FDV Unit 3A                             ,56,4004,1201,424,553,404,310,4004,1201,395,334,542,59,6840,486,0,0,51,4570,300,0,30,50
49761,2022-06-14 15:02:05.000,FDV Unit 3B                             ,53,4502,1350,436,433,436,439,4502,1350,395,373,545,59,1429,191,0,0,63,4407,300,0,30,50
49755,2022-06-14 14:02:06.000,FDV Unit 1A                             ,54,4001,1200,407,386,417,421,4001,1200,397,329,551,61,5574,907,0,0,53,5336,300,0,30,50
49757,2022-06-14 14:02:06.000,FDV Unit 1B                             ,51,4523,1356,463,461,464,444,4524,1357,400,373,550,64,2153,292,0,0,54,4366,300,0,30,50
49758,2022-06-14 14:02:06.000,FDV Unit 3A                             ,56,4003,1200,427,560,408,313,4003,1200,401,330,550,59,6588,474,0,0,50,4569,300,0,30,50
49756,2022-06-14 14:02:06.000,FDV Unit 2A                             ,55,4342,1302,458,464,450,458,4342,1302,400,357,552,63,6367,425,0,0,50,5163,300,0,30,50
49759,2022-06-14 14:02:06.000,FDV Unit 2B                             ,52,4492,1347,454,459,454,457,4492,1347,401,372,553,56,3324,447,0,0,53,4461,300,0,30,50
49754,2022-06-14 14:02:05.000,FDV Unit 3B                             ,53,4505,1351,439,442,444,442,4505,1351,400,373,551,59,1222,167,0,0,62,4406,300,0,30,50
49753,2022-06-14 13:02:08.000,FDV Unit 1A                             ,54,4001,1200,406,407,390,431,4001,1200,391,329,543,61,5408,887,0,0,52,5335,300,0,30,50
49749,2022-06-14 13:02:07.000,FDV Unit 3B                             ,53,4508,1352,437,434,436,436,4508,1352,396,373,546,59,1011,142,0,0,61,4405,300,0,30,50
49751,2022-06-14 13:02:07.000,FDV Unit 2A                             ,55,4342,1302,459,462,451,462,4342,1302,391,356,540,63,6151,409,0,0,50,5162,300,0,30,50
49750,2022-06-14 13:02:07.000,FDV Unit 3A                             ,56,4003,1200,424,556,406,314,4003,1200,394,325,541,59,6338,462,0,0,50,4568,300,0,30,50
49752,2022-06-14 13:02:07.000,FDV Unit 2B                             ,52,4496,1348,455,451,456,455,4496,1348,398,372,547,56,3099,423,0,0,52,4460,300,0,30,50
49748,2022-06-14 12:02:08.000,FDV Unit 1B                             ,51,4528,1358,462,456,462,443,4528,1358,389,376,536,64,1704,246,0,0,52,4364,300,0,30,50
49747,2022-06-14 12:02:08.000,FDV Unit 2B                             ,52,4497,1349,453,452,460,465,4497,1349,390,371,539,56,2881,401,0,0,51,4459,300,0,30,50
49744,2022-06-14 12:02:07.000,FDV Unit 1A                             ,54,4001,1200,407,412,429,391,4001,1200,389,332,538,61,5243,866,0,0,52,5334,300,0,30,50
49746,2022-06-14 12:02:07.000,FDV Unit 3A                             ,56,4003,1200,425,557,407,313,4003,1200,391,336,535,59,6088,450,0,0,50,4567,300,0,30,50
49743,2022-06-14 12:02:07.000,FDV Unit 3B                             ,53,4511,1353,437,429,435,437,4511,1353,389,373,537,59,806,118,0,0,60,4404,300,0,30,50
49745,2022-06-14 12:02:07.000,FDV Unit 2A                             ,55,4342,1302,455,454,455,461,4342,1302,389,357,538,63,5943,394,0,0,50,5161,300,0,30,50
49741,2022-06-14 11:02:06.000,FDV Unit 2B                             ,52,4499,1349,455,454,456,463,4499,1349,389,372,535,56,2659,378,0,0,50,4458,300,0,30,50
49737,2022-06-14 11:02:06.000,FDV Unit 3B                             ,53,4513,1353,437,440,442,440,4513,1353,386,373,533,59,597,94,0,0,59,4403,300,0,30,50
49738,2022-06-14 11:02:06.000,FDV Unit 1B                             ,51,4529,1358,462,463,468,450,4529,1358,386,374,532,64,1479,224,0,0,51,4363,300,0,30,50
49740,2022-06-14 11:02:06.000,FDV Unit 1A                             ,54,4001,1200,403,413,381,418,4001,1200,382,332,530,61,5077,846,0,0,51,5333,300,0,30,50
49742,2022-06-14 11:02:06.000,FDV Unit 3A                             ,56,4004,1201,423,547,401,307,4004,1201,386,324,529,59,5836,439,0,0,52,4566,300,0,30,50
49739,2022-06-14 11:02:05.000,FDV Unit 2A                             ,55,4343,1302,455,453,451,461,4343,1302,385,360,531,63,5730,378,0,0,53,5160,300,0,30,50
49735,2022-06-14 10:02:06.000,FDV Unit 2B                             ,52,4503,1350,458,457,450,454,4503,1350,390,373,536,56,2437,355,0,0,59,4457,300,0,30,50
49736,2022-06-14 10:02:06.000,FDV Unit 1A                             ,54,4003,1200,404,386,407,426,4003,1200,384,334,533,61,4912,825,0,0,56,5332,300,0,30,50
49731,2022-06-14 10:02:06.000,FDV Unit 1B                             ,51,4532,1359,463,461,469,448,4530,1359,387,376,533,64,1252,202,0,0,50,4362,300,0,30,50
49732,2022-06-14 10:02:06.000,FDV Unit 2A                             ,55,4343,1302,458,465,454,462,4343,1302,386,359,532,63,5517,363,0,0,56,5159,300,0,30,50
49734,2022-06-14 10:02:06.000,FDV Unit 3B                             ,53,4514,1354,439,435,444,446,4514,1354,388,371,535,59,388,70,0,0,57,4402,300,0,30,50
49733,2022-06-14 10:02:05.000,FDV Unit 3A                             ,56,4005,1201,426,558,409,313,4005,1201,389,339,535,59,5586,427,0,0,53,4565,300,0,30,50
49729,2022-06-14 09:02:06.000,FDV Unit 3A                             ,56,4008,1202,423,556,408,314,4008,1202,386,322,530,59,5334,415,0,0,51,4564,300,0,30,50
49726,2022-06-14 09:02:06.000,FDV Unit 3B                             ,53,4518,1355,441,432,439,443,4518,1355,391,378,538,59,178,46,0,0,56,4401,300,0,30,50
49725,2022-06-14 09:02:06.000,FDV Unit 2B                             ,52,4506,1351,460,472,463,469,4506,1351,391,376,539,56,2215,332,0,0,56,4456,300,0,30,50
49728,2022-06-14 09:02:06.000,FDV Unit 1B                             ,51,4532,1359,466,468,472,454,4532,1359,388,373,535,64,1025,179,0,0,55,4361,300,0,30,50
49730,2022-06-14 09:02:06.000,FDV Unit 1A                             ,54,4005,1201,405,393,426,399,4005,1201,383,331,532,61,4746,805,0,0,50,5331,300,0,30,50
49727,2022-06-14 09:02:05.000,FDV Unit 2A                             ,55,4348,1304,458,464,453,460,4348,1304,386,363,532,63,5304,347,0,0,51,5158,300,0,30,50
49720,2022-06-14 08:02:06.000,FDV Unit 2A                             ,55,4351,1305,463,465,456,460,4351,1305,402,360,554,63,5088,332,0,0,52,5157,300,0,30,50
49722,2022-06-14 08:02:06.000,FDV Unit 3B                             ,53,4521,1356,445,448,446,448,4521,1356,401,374,554,58,9966,22,0,0,55,4400,300,0,30,50
49723,2022-06-14 08:02:06.000,FDV Unit 1A                             ,54,4006,1201,409,423,385,416,4006,1201,398,331,552,61,4579,785,0,0,52,5330,300,0,30,50
49724,2022-06-14 08:02:06.000,FDV Unit 1B                             ,51,4535,1360,468,458,463,442,4535,1360,401,375,551,64,796,157,0,0,51,4360,300,0,30,50
49721,2022-06-14 08:02:05.000,FDV Unit 3A                             ,56,4009,1202,431,560,408,314,4009,1202,403,325,552,59,5080,403,0,0,58,4563,300,0,30,50
49716,2022-06-14 07:02:06.000,FDV Unit 2A                             ,55,4351,1305,464,471,459,467,4351,1305,398,364,550,63,4871,317,0,0,52,5156,300,0,30,50
49719,2022-06-14 07:02:06.000,FDV Unit 1B                             ,51,4536,1360,468,460,467,444,4536,1360,397,377,547,64,566,135,0,0,53,4359,300,0,30,50
49715,2022-06-14 07:02:06.000,FDV Unit 3B                             ,53,4523,1356,444,443,443,447,4523,1356,398,374,549,58,9751,998,0,0,53,4399,300,0,30,50
49717,2022-06-14 07:02:06.000,FDV Unit 1A                             ,54,4006,1201,409,416,387,424,4006,1201,396,329,549,61,4411,765,0,0,51,5329,300,0,30,50
49718,2022-06-14 07:02:06.000,FDV Unit 2B                             ,52,4512,1353,464,466,463,472,4512,1353,399,373,549,56,1763,287,0,0,56,4454,300,0,30,50
49714,2022-06-14 07:02:05.000,FDV Unit 3A                             ,56,4010,1203,432,559,407,317,4010,1203,402,330,550,59,4825,392,0,0,56,4562,300,0,30,50
49710,2022-06-14 06:02:06.000,FDV Unit 2A                             ,55,4353,1305,471,471,468,478,4353,1305,411,359,566,63,4647,301,0,0,57,5155,300,0,30,50
49709,2022-06-14 06:02:06.000,FDV Unit 3A                             ,56,4014,1204,439,580,422,322,4014,1204,412,337,565,59,4563,380,0,0,56,4561,300,0,30,50
49713,2022-06-14 06:02:06.000,FDV Unit 2B                             ,52,4518,1355,471,474,471,475,4518,1355,411,374,565,56,1538,265,0,0,58,4453,300,0,30,50
49711,2022-06-14 06:02:06.000,FDV Unit 3B                             ,53,4533,1359,452,446,448,455,4533,1359,408,375,563,58,9539,975,0,0,53,4398,300,0,30,50
49712,2022-06-14 06:02:06.000,FDV Unit 1B                             ,51,4544,1363,476,479,488,462,4544,1363,408,375,561,64,337,113,0,0,55,4358,300,0,30,50
49708,2022-06-14 06:02:05.000,FDV Unit 1A                             ,54,4010,1203,417,428,423,393,4010,1203,406,335,562,61,4241,745,0,0,55,5328,300,0,30,50
49704,2022-06-14 05:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4011,1203,424,0,601,61,4200,740,0,0,33,5328,300,0,30,50
49707,2022-06-14 05:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,4523,1356,429,0,608,56,1482,259,0,0,33,4453,300,0,30,50
49702,2022-06-14 05:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,4358,1307,427,0,604,63,4599,297,0,0,32,5155,300,0,30,50
49705,2022-06-14 05:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,4015,1204,424,0,601,59,4505,378,0,0,33,4561,300,0,30,50
49706,2022-06-14 05:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4546,1363,428,0,606,64,281,108,0,0,33,4358,300,0,30,50
49703,2022-06-14 05:02:05.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,4534,1360,428,0,606,58,9486,969,0,0,37,4398,300,0,30,50
49698,2022-06-14 04:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4011,1203,425,0,602,61,4200,740,0,0,33,5328,300,0,30,50
49700,2022-06-14 04:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,4522,1356,428,0,606,56,1482,259,0,0,33,4453,300,0,30,50
49699,2022-06-14 04:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,4357,1307,424,0,601,63,4599,297,0,0,32,5155,300,0,30,50
49697,2022-06-14 04:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,4015,1204,422,0,597,59,4505,378,0,0,33,4561,300,0,30,50
49701,2022-06-14 04:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4545,1363,426,0,603,64,281,108,0,0,33,4358,300,0,30,50
49696,2022-06-14 04:02:05.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,4534,1360,427,0,604,58,9486,969,0,0,37,4398,300,0,30,50
49693,2022-06-14 03:02:06.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,4522,1356,426,0,603,56,1482,259,0,0,33,4453,300,0,30,50
49694,2022-06-14 03:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4011,1203,425,0,602,61,4200,740,0,0,33,5328,300,0,30,50
49695,2022-06-14 03:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4545,1363,424,0,600,64,281,108,0,0,34,4358,300,0,30,50
49692,2022-06-14 03:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,4357,1307,424,0,600,63,4599,297,0,0,32,5155,300,0,30,50
49691,2022-06-14 03:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,4015,1204,421,0,597,59,4505,378,0,0,33,4561,300,0,30,50
49690,2022-06-14 03:02:05.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,4534,1360,424,0,601,58,9486,969,0,0,37,4398,300,0,30,50
49686,2022-06-14 02:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4011,1203,426,0,603,61,4200,740,0,0,33,5328,300,0,30,50
49688,2022-06-14 02:02:06.000,FDV Unit 3B                             ,53,0,0,0,0,0,0,4534,1360,424,0,600,58,9486,969,0,0,38,4398,300,0,30,50
49689,2022-06-14 02:02:06.000,FDV Unit 1B                             ,51,0,0,0,0,0,0,4545,1363,424,0,600,64,281,108,0,0,34,4358,300,0,30,50
49687,2022-06-14 02:02:06.000,FDV Unit 3A                             ,56,0,0,0,0,0,0,4015,1204,422,0,597,59,4505,378,0,0,33,4561,300,0,30,50
49685,2022-06-14 02:02:06.000,FDV Unit 2A                             ,55,0,0,0,0,0,0,4357,1307,424,0,601,63,4599,297,0,0,32,5155,300,0,30,50
49684,2022-06-14 02:02:05.000,FDV Unit 2B                             ,52,0,0,0,0,0,0,4522,1356,426,0,603,56,1482,259,0,0,33,4453,300,0,30,50
49678,2022-06-14 01:02:06.000,FDV Unit 1A                             ,54,0,0,0,0,0,0,4011,1203,422,0,597,61,4200,740,0,0,34,5328,300,0,30,50
